n_airlines,m_slots,max_demand,bidding_mode,uniform_eff,uniform_rev,uniform_price,uniform_fair,disc_eff,disc_rev,disc_price,disc_fair,welfare_eff,welfare_fair,uniform_alpha,disc_alpha,uniform_eq_gap,disc_eq_gap,uniform_alpha0,disc_alpha0,uniform_alpha1,disc_alpha1,uniform_alpha2,disc_alpha2,uniform_alpha3,disc_alpha3,uniform_alpha4,disc_alpha4
30,38,5,strategic,4355.384191861386,2346.2632698151983,61.74377025829468,0.9293628808864266,4378.6900821310555,2533.793187971504,51.623645149006464,0.9085872576177285,4407.86098139468,0.9182825484764543,0.6536910039999999,0.598160008,34.1298996718142,29.769650853140703,0.6863751999999999,0.53920576,0.7980106599999999,0.5803192599999998,0.6253379799999997,0.62434264,0.6943269399999998,0.55552552,0.46440423999999986,0.6914068599999998
30,38,5,truthful,5408.700475437259,4166.791538489197,109.65240890761044,0.9210526315789473,5408.700475437259,5408.70047543726,109.65240890761044,0.9210526315789473,5408.700475437259,0.9210526315789473,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,38,5,strategic,5373.362276916717,3028.899726238809,79.70788753260024,0.9293628808864266,5391.0103121139655,3261.271996175785,67.719594330279,0.9127423822714682,5408.700475437259,0.9210526315789473,0.7222061319999998,0.6242866119999999,49.41980700245189,22.357551332900826,0.7835122599999998,0.6005334999999998,0.7024423,0.4804546599999999,0.6684341799999999,0.6585240399999999,0.6228378999999999,0.7455685,0.8338040199999999,0.63635236
30,38,5,truthful,3825.280054409953,3082.5081566796084,81.11863570209496,0.9335180055401662,3825.280054409953,3825.280054409954,81.11863570209496,0.9335180055401662,3825.280054409953,0.9335180055401662,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,38,5,strategic,3791.82772568266,2189.1488688546797,57.60918075933368,0.9445983379501385,3718.856595181037,2092.39564433417,45.999254233620974,0.9085872576177285,3825.280054409953,0.9335180055401662,0.6930878919999999,0.602546572,61.45536134627752,32.157145335777486,0.8019158799999999,0.4655413599999999,0.7036193799999999,0.58936594,0.58057438,0.56663452,0.7695470799999998,0.7030712199999999,0.6097827399999999,0.6881198199999998
30,38,5,truthful,4865.485850287511,3790.069001059236,99.7386579226115,0.9182825484764543,4865.485850287511,4865.48585028751,99.7386579226115,0.9182825484764543,4865.485850287511,0.9182825484764543,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,38,5,strategic,4830.536924302561,2803.4229791483494,73.77428892495656,0.9210526315789473,4707.383302883817,2817.9253324442725,59.36277508245242,0.8822714681440443,4865.485850287511,0.9182825484764543,0.7181840799999998,0.6364976559999999,52.157516710961296,34.35074319585532,0.7307627799999998,0.49365844,0.8167992399999998,0.5112450399999999,0.6884884599999999,0.6632971599999999,0.7557479799999999,0.63318118,0.5991219399999999,0.8811064599999998
30,38,5,truthful,5675.370074990724,4056.8757522825686,106.75988821796234,0.9113573407202216,5675.370074990724,5675.370074990724,106.75988821796234,0.9113573407202216,5675.370074990724,0.9113573407202216,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,38,5,strategic,5641.903679427066,2921.5329117744645,76.88244504669645,0.9182825484764543,5636.142851796379,3581.737860762643,66.0611529720099,0.9016620498614959,5675.370074990724,0.9113573407202216,0.713135848,0.6554357559999999,40.988054117164815,32.221156106221784,0.7297121199999999,0.5777494,0.8197607199999998,0.5823351999999999,0.6589409799999999,0.6191650599999998,0.6458065599999999,0.8612454399999999,0.7114588599999999,0.63668368
40,50,5,truthful,5857.969213726745,4666.132175094864,93.32264350189728,0.9416,5857.969213726745,5857.969213726747,93.32264350189728,0.9416,5857.969213726745,0.9416,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,50,5,strategic,5816.023424118443,3506.6384869128824,70.13276973825765,0.9488,5718.966775448351,3526.411739784226,58.87881669966396,0.9216,5857.969213726745,0.9416,0.7395549759999998,0.655797712,28.597105553245882,39.021486154729786,0.8312098599999999,0.50095894,0.7441898799999997,0.5669264199999999,0.6406847199999999,0.61896058,0.7276191999999999,0.88599418,0.7540712199999999,0.70614844
