n_airlines,m_slots,max_demand,bidding_mode,uniform_eff,uniform_rev,uniform_price,uniform_fair,disc_eff,disc_rev,disc_price,disc_fair,welfare_eff,welfare_fair,uniform_alpha,uniform_eq_gap,disc_alpha,disc_eq_gap
50,62,5,truthful,6937.299126714586,5345.8479665758205,86.22335429961001,0.9516129032258065,6937.299126714586,6937.299126714587,86.22335429961001,0.9516129032258065,6937.299126714586,0.9516129032258065,,,,
50,62,5,strategic,6937.299126714586,4276.678373260656,68.97868343968801,0.9516129032258065,6937.299126714586,4162.379476028753,51.734012579766,0.9516129032258065,6937.299126714586,0.9516129032258065,0.8,23.8201254559755,0.6,0.0
50,62,5,truthful,8711.067560945034,6644.539286231055,107.16998848759765,0.9479708636836629,8711.067560945034,8711.067560945034,107.16998848759765,0.9479708636836629,8711.067560945034,0.9479708636836629,,,,
50,62,5,strategic,8711.067560945034,5647.858393296396,91.094490214458,0.9479708636836629,8711.067560945034,6097.747292661523,75.01899194131835,0.9479708636836629,8711.067560945034,0.9479708636836629,0.8500000000000001,0.0,0.7,0.0
50,62,5,truthful,6957.303946122649,5369.549012516656,86.60562923413961,0.9531737773152966,6957.303946122649,6957.303946122651,86.60562923413961,0.9531737773152966,6957.303946122649,0.9531737773152966,,,,
50,62,5,strategic,6957.303946122649,5101.0715618908225,82.27534777243262,0.9531737773152966,6957.303946122649,3826.5171703674578,47.63309607877679,0.9531737773152966,6957.303946122649,0.9531737773152966,0.95,101.90530049521058,0.55,0.0
50,62,5,truthful,8070.332638897709,6094.72472542878,98.30201170046419,0.9458896982310093,8070.332638897709,8070.332638897711,98.30201170046419,0.9458896982310093,8070.332638897709,0.9458896982310093,,,,
50,62,5,strategic,8070.332638897709,6094.72472542878,98.30201170046419,0.9458896982310093,8070.332638897709,4438.682951393742,54.06610643525531,0.9458896982310093,8070.332638897709,0.9458896982310093,1.0,0.0,0.55,54.92836576335101
50,62,5,truthful,8492.074309816058,5941.202909559379,95.82585337998998,0.9464099895941728,8492.074309816058,8492.074309816058,95.82585337998998,0.9464099895941728,8492.074309816058,0.9464099895941728,,,,
50,62,5,strategic,8492.074309816058,5941.202909559379,95.82585337998998,0.9464099895941728,8492.074309816058,5519.848301380438,62.286804696993485,0.9464099895941728,8492.074309816058,0.9464099895941728,1.0,0.0,0.65,0.0
